"id_rte500","num_route","longueur(m)","prD","depPrD","concessionPrD","absD","cumulD","xD","yD","xD_Lamb","yD_Lamb","zD","prF","depPrF","concessionPrF","absF","cumulF","xF","yF","xF_Lamb","yF_Lamb","zF","cote","NumVoie","Dept","acces","res_vert","sens","res_europe","class_adm","S_Theorique","Classe-Etat","Classe-Etat_lib","Descriptif","","longueur (m)"
"BDCTRORO0000000020309693","N004","","","","","","","4.628353","48.722506","819777.3","6848165.7","","","","","","","4.635849","48.714869","820346.2","6847328.1","","","","","Libre","Appartient","Double sens","","Nationale","","","","","","1010"
"BDCTRORO0000000020309693","N004","200","88","51","N","200","156568","4.628378","48.722663","819778.83","6848183.1","0","88","51","N","400","156768","4.629805","48.721181","819887.13","6848020.58","0","I","1","51","Libre","Appartient","Double sens","","Nationale","700","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","1010"
"BDCTRORO0000000020309693","N004","200","88","51","N","400","156768","4.629805","48.721181","819887.13","6848020.58","0","88","51","N","600","156968","4.63123","48.719699","819995.36","6847858.01","0","I","1","51","Libre","Appartient","Double sens","","Nationale","700","nd","Non determine","Etat de la chaussee non determine","","1010"
"BDCTRORO0000000020309693","N004","200","88","51","N","600","156968","4.63123","48.719699","819995.36","6847858.01","0","88","51","N","800","157168","4.632653","48.718216","820103.44","6847695.33","0","I","1","51","Libre","Appartient","Double sens","","Nationale","700","nd","Non determine","Etat de la chaussee non determine","","1010"
"BDCTRORO0000000020309693","N004","255","88","51","N","800","157168","4.632653","48.718216","820103.44","6847695.33","0","89","51","N","0","157423","4.634467","48.716325","820241.22","6847487.91","0","I","1","51","Libre","Appartient","Double sens","","Nationale","893","nd","Non determine","Etat de la chaussee non determine","","1010"
"BDCTRORO0000000020309693","N004","200","89","51","N","0","157423","4.634467","48.716325","820241.22","6847487.91","0","89","51","N","200","157623","4.635991","48.714779","820356.84","6847318.38","0","I","1","51","Libre","Appartient","Double sens","","Nationale","700","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","1010"
"BDCTRORO0000000020309704","N004","","","","","","","4.635849","48.714869","820346.2","6847328.1","","","","","","","4.637165","48.713789","820445.5","6847210.1","","","","","Libre","Appartient","Double sens","","Nationale","","","","","","150"
"BDCTRORO0000000020309704","N004","200","89","51","N","200","157623","4.635991","48.714779","820356.84","6847318.38","0","89","51","N","400","157823","4.637674","48.713309","820484.09","6847157.52","0","I","1","51","Libre","Appartient","Double sens","","Nationale","700","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","150"
"BDCTRORO0000000020309700","N004","","","","","","","4.637165","48.713789","820445.5","6847210.1","","","","","","","4.638313","48.713009","820531.8","6847125.1","","","","","Libre","Appartient","Double sens","","Nationale","","","","","","120"
"BDCTRORO0000000020309700","N004","200","89","51","N","400","157823","4.637674","48.713309","820484.09","6847157.52","0","89","51","N","600","158023","4.639662","48.712016","820633.27","6847016.85","0","I","1","51","Libre","Appartient","Double sens","","Nationale","700","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","120"
"BDCTRORO0000000020309699","N004","","","","","","","4.638313","48.713009","820531.8","6847125.1","","","","","","","4.640587","48.711693","820702.1","6846982.3","","","","","Libre","Appartient","Double sens","","Nationale","","","","","","220"
"BDCTRORO0000000020309699","N004","117","89","51","N","600","158023","4.639662","48.712016","820633.27","6847016.85","0","89","51","N","717","158140","4.640949","48.711354","820729.5","6846945.2","0","I","1","51","Libre","Appartient","Double sens","","Nationale","410","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","220"
"BDCTRORO0000000020309699","N004","117","89","51","N","600","158023","4.639662","48.712016","820633.27","6847016.85","0","89","51","N","717","158140","4.640949","48.711354","820729.5","6846945.2","0","I","1","51","Libre","Appartient","Double sens","","Nationale","819","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","220"
"BDCTRORO0000000020309699","N004","117","89","51","N","600","158023","4.639662","48.712016","820633.27","6847016.85","0","89","51","N","717","158140","4.640949","48.711354","820729.5","6846945.2","0","I","1","51","Libre","Appartient","Double sens","","Nationale","410","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","220"
"BDCTRORO0000000020309699","N004","117","89","51","N","600","158023","4.639662","48.712016","820633.27","6847016.85","0","89","51","N","717","158140","4.640949","48.711354","820729.5","6846945.2","0","I","1","51","Libre","Appartient","Double sens","","Nationale","819","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","220"
"BDCTRORO0000000020315770","N004","","","","","","","4.640587","48.711693","820702.1","6846982.3","","","","","","","4.642413","48.710581","820839","6846861.5","","","","","Libre","Appartient","Double sens","","Nationale","","","","","","180"
"BDCTRORO0000000020315770","N004","200","89","51","N","717","158140","4.640949","48.711354","820729.5","6846945.2","0","89","51","N","917","158340","4.643278","48.710383","820903.06","6846840.84","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1400","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","180"
"BDCTRORO0000000020315768","N004","","","","","","","4.642413","48.710581","820839","6846861.5","","","","","","","4.659165","48.705925","822082.2","6846369.8","","","","","Libre","Appartient","Double sens","","Nationale","","","","","","1340"
"BDCTRORO0000000020315768","N004","168","89","51","N","917","158340","4.643278","48.710383","820903.06","6846840.84","0","90","51","N","0","158508","4.645386","48.709737","821059.62","6846772.21","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1176","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","1340"
"BDCTRORO0000000020315768","N004","200","90","51","N","0","158508","4.645386","48.709737","821059.62","6846772.21","0","90","51","N","200","158708","4.647926","48.709024","821248.16","6846696.84","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1400","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","1340"
"BDCTRORO0000000020315768","N004","200","90","51","N","200","158708","4.647926","48.709024","821248.16","6846696.84","0","90","51","N","400","158908","4.650475","48.708323","821437.28","6846622.92","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1400","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","1340"
"BDCTRORO0000000020315768","N004","152","90","51","N","400","158908","4.650475","48.708323","821437.28","6846622.92","0","90","51","N","552","159060","4.652438","48.707848","821582.84","6846573.16","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1064","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","1340"
"BDCTRORO0000000020315768","N004","200","90","51","N","552","159060","4.652438","48.707848","821582.84","6846573.16","0","90","51","N","752","159260","4.654902","48.70717","821765.68","6846501.6","0","I","1","51","Libre","Appartient","Double sens","","Nationale","1400","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","1340"
"BDCTRORO0000000020315768","N004","251","90","51","N","752","159260","4.654902","48.70717","821765.68","6846501.6","0","91","51","N","0","159511","4.657968","48.706279","821993.31","6846407.22","0","I","1","51","Libre","Appartient","Double sens","","Nationale","1757","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","1340"
"BDCTRORO0000000020315768","N004","126","91","51","N","0","159511","4.657968","48.706279","821993.31","6846407.22","0","91","51","N","126","159637","4.65972","48.705778","822123.33","6846354.21","0","I","1","51","Libre","Appartient","Double sens","","Nationale","882","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","1340"
"BDCTRORO0000000020315759","N004","","","","","","","4.659165","48.705925","822082.2","6846369.8","","","","","","","4.670903","48.702584","822953.6","6846016.6","","","","","Libre","Appartient","Double sens","","Nationale","","","","","","940"
"BDCTRORO0000000020315759","N004","200","91","51","N","126","159637","4.65972","48.705778","822123.33","6846354.21","0","91","51","N","326","159837","4.662138","48.705029","822302.96","6846274.76","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1400","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","940"
"BDCTRORO0000000020315759","N004","200","91","51","N","326","159837","4.662138","48.705029","822302.96","6846274.76","0","91","51","N","526","160037","4.664608","48.704348","822486.35","6846202.93","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1400","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","940"
"BDCTRORO0000000020315759","N004","200","91","51","N","526","160037","4.664608","48.704348","822486.35","6846202.93","0","91","51","N","726","160237","4.667075","48.70366","822669.41","6846130.23","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1400","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","940"
"BDCTRORO0000000020315759","N004","272","91","51","N","726","160237","4.667075","48.70366","822669.41","6846130.23","0","92","51","N","0","160509","4.670428","48.702723","822918.36","6846031.34","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1904","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","940"
"BDCTRORO0000000020315759","N004","200","92","51","N","0","160509","4.670428","48.702723","822918.36","6846031.34","0","92","51","N","200","160709","4.672936","48.702026","823104.5","6845957.72","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1400","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","940"
"BDCTRORO0000000020315743","N004","","","","","","","4.670903","48.702584","822953.6","6846016.6","","","","","","","4.686285","48.698407","824095.2","6845576.4","","","","","Libre","Appartient","Double sens","","Nationale","","","","","","1220"
"BDCTRORO0000000020315743","N004","200","92","51","N","200","160709","4.672936","48.702026","823104.5","6845957.72","0","92","51","N","400","160909","4.675442","48.701325","823290.5","6845883.7","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1400","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","1220"
"BDCTRORO0000000020315743","N004","200","92","51","N","400","160909","4.675442","48.701325","823290.5","6845883.7","0","92","51","N","600","161109","4.677939","48.700611","823475.92","6845808.28","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1400","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","1220"
"BDCTRORO0000000020315743","N004","200","92","51","N","600","161109","4.677939","48.700611","823475.92","6845808.28","0","92","51","N","800","161309","4.680444","48.69991","823661.92","6845734.27","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1400","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","1220"
"BDCTRORO0000000020315743","N004","205","92","51","N","800","161309","4.680444","48.69991","823661.92","6845734.27","0","93","51","N","0","161514","4.683013","48.699192","823852.59","6845658.48","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1435","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","1220"
"BDCTRORO0000000020315743","N004","200","93","51","N","0","161514","4.683013","48.699192","823852.59","6845658.48","0","93","51","N","200","161714","4.685517","48.698494","824038.55","6845584.81","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1400","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","1220"
"BDCTRORO0000000020315743","N004","200","93","51","N","200","161714","4.685517","48.698494","824038.55","6845584.81","0","93","51","N","400","161914","4.688021","48.697794","824224.42","6845510.94","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1400","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","1220"
"BDCTRORO0000000020315741","N004","","","","","","","4.686285","48.698407","824095.2","6845576.4","","","","","","","4.693855","48.696394","824657","6845364.5","","","","","Libre","Appartient","Double sens","","Nationale","","","","","","600"
"BDCTRORO0000000020315741","N004","200","93","51","N","400","161914","4.688021","48.697794","824224.42","6845510.94","0","93","51","N","600","162114","4.690525","48.697094","824410.32","6845437.09","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1400","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","600"
"BDCTRORO0000000020315741","N004","200","93","51","N","600","162114","4.690525","48.697094","824410.32","6845437.09","0","93","51","N","800","162314","4.69303","48.696397","824596.32","6845363.52","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1400","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","600"
"BDCTRORO0000000020315741","N004","203","93","51","N","800","162314","4.69303","48.696397","824596.32","6845363.52","0","94","51","N","0","162517","4.695572","48.695687","824785.03","6845288.64","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1421","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","600"
"BDCTRORO0000000020321335","N004","","","","","","","4.693855","48.696394","824657","6845364.5","","","","","","","4.713849","48.69103","826141.2","6844800.1","","","","","Libre","Appartient","Double sens","","Nationale","","","","","","1590"
"BDCTRORO0000000020321335","N004","200","94","51","N","0","162517","4.695572","48.695687","824785.03","6845288.64","0","94","51","N","200","162717","4.698081","48.69499","824971.33","6845215.16","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1400","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","1590"
"BDCTRORO0000000020321335","N004","200","94","51","N","200","162717","4.698081","48.69499","824971.33","6845215.16","0","94","51","N","400","162917","4.70059","48.694294","825157.65","6845141.74","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1400","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","1590"
"BDCTRORO0000000020321335","N004","200","94","51","N","400","162917","4.70059","48.694294","825157.65","6845141.74","0","94","51","N","600","163117","4.703099","48.693596","825343.91","6845068.16","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1400","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","1590"
"BDCTRORO0000000020321335","N004","200","94","51","N","600","163117","4.703099","48.693596","825343.91","6845068.16","0","94","51","N","800","163317","4.705607","48.692898","825530.16","6844994.55","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1400","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","1590"
"BDCTRORO0000000020321335","N004","199","94","51","N","800","163317","4.705607","48.692898","825530.16","6844994.55","0","95","51","N","0","163516","4.708103","48.692203","825715.48","6844921.33","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1393","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","1590"
"BDCTRORO0000000020321335","N004","200","95","51","N","0","163516","4.708103","48.692203","825715.48","6844921.33","0","95","51","N","200","163716","4.710607","48.691504","825901.47","6844847.57","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1400","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","1590"
"BDCTRORO0000000020321335","N004","200","95","51","N","200","163716","4.710607","48.691504","825901.47","6844847.57","0","95","51","N","400","163916","4.71312","48.690818","826088.03","6844775.31","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1400","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","1590"
"BDCTRORO0000000020321335","N004","200","95","51","N","400","163916","4.71312","48.690818","826088.03","6844775.31","0","95","51","N","600","164116","4.715702","48.690259","826279.41","6844717.29","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1400","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","1590"
"BDCTRORO0000000215173272","N004","","","","","","","4.713849","48.69103","826141.2","6844800.1","","","","","","","4.730706","48.68694","827391.6","6844372.5","","","","","Libre","Appartient","Double sens","","Nationale","","","","","","1320"
"BDCTRORO0000000215173272","N004","200","95","51","N","600","164116","4.715702","48.690259","826279.41","6844717.29","0","95","51","N","800","164316","4.718314","48.68976","826472.83","6844666.08","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1400","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","1320"
"BDCTRORO0000000215173272","N004","206","95","51","N","800","164316","4.718314","48.68976","826472.83","6844666.08","0","96","51","N","0","164522","4.721007","48.689254","826672.24","6844614.09","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1442","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","1320"
"BDCTRORO0000000215173272","N004","200","96","51","N","0","164522","4.721007","48.689254","826672.24","6844614.09","0","96","51","N","200","164722","4.723618","48.688761","826865.59","6844563.5","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1400","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","1320"
"BDCTRORO0000000215173272","N004","200","96","51","N","200","164722","4.723618","48.688761","826865.59","6844563.5","0","96","51","N","400","164922","4.726221","48.68825","827058.34","6844510.91","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1400","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","1320"
"BDCTRORO0000000215173272","N004","200","96","51","N","400","164922","4.726221","48.68825","827058.34","6844510.91","0","96","51","N","600","165122","4.728703","48.68753","827242.79","6844434.82","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1400","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","1320"
"BDCTRORO0000000215173272","N004","200","96","51","N","600","165122","4.728703","48.68753","827242.79","6844434.82","0","96","51","N","800","165322","4.731108","48.686696","827421.84","6844346.02","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1400","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","1320"
"BDCTRORO0000000319925540","N004","","","","","","","4.730706","48.68694","827391.6","6844372.5","","","","","","","4.735731","48.685199","827765.7","6844187.1","","","","","Libre","Appartient","Double sens","","Nationale","","","","","","420"
"BDCTRORO0000000319925540","N004","197","96","51","N","800","165322","4.731108","48.686696","827421.84","6844346.02","0","97","51","N","0","165519","4.733476","48.685873","827598.12","6844258.41","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1379","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","420"
"BDCTRORO0000000319925540","N004","200","97","51","N","0","165519","4.733476","48.685873","827598.12","6844258.41","0","97","51","N","200","165719","4.735881","48.685033","827777.17","6844168.88","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1400","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","420"
"BDCTRORO0000000323934812","N004","","","","","","","4.735731","48.685199","827765.7","6844187.1","","","","","","","4.74062","48.683531","828129.6","6844009.6","","","","","Libre","Appartient","Double sens","","Nationale","","","","","","400"
"BDCTRORO0000000323934812","N004","200","97","51","N","200","165719","4.735881","48.685033","827777.17","6844168.88","0","97","51","N","400","165919","4.738292","48.684199","827956.61","6844080.15","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1400","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","400"
"BDCTRORO0000000323934812","N004","200","97","51","N","400","165919","4.738292","48.684199","827956.61","6844080.15","0","97","51","N","600","166119","4.740711","48.683377","828136.69","6843992.71","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1400","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","400"
"BDCTRORO0000000020321315","N004","","","","","","","4.74062","48.683531","828129.6","6844009.6","","","","","","","4.745003","48.681996","828456","6843846.1","","","","","Libre","Appartient","Double sens","","Nationale","","","","","","370"
"BDCTRORO0000000020321315","N004","200","97","51","N","600","166119","4.740711","48.683377","828136.69","6843992.71","0","97","51","N","800","166319","4.743118","48.682539","828315.87","6843903.48","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1400","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","370"
"BDCTRORO0000000020321315","N004","202","97","51","N","800","166319","4.743118","48.682539","828315.87","6843903.48","0","98","51","N","0","166521","4.745551","48.681696","828497.01","6843813.66","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1414","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","370"
"BDCTRORO0000000020326786","N004","","","","","","","4.745003","48.681996","828456","6843846.1","","","","","","","4.781636","48.669242","831184.2","6842488.8","","","","","Libre","Appartient","Double sens","","Nationale","","","","","","3050"
"BDCTRORO0000000020326786","N004","200","98","51","N","0","166521","4.745551","48.681696","828497.01","6843813.66","0","98","51","N","200","166721","4.747962","48.680858","828676.56","6843724.42","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1400","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","3050"
"BDCTRORO0000000020326786","N004","200","98","51","N","200","166721","4.747962","48.680858","828676.56","6843724.42","0","98","51","N","400","166921","4.750374","48.68002","828856.12","6843635.19","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1400","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","3050"
"BDCTRORO0000000020326786","N004","200","98","51","N","400","166921","4.750374","48.68002","828856.12","6843635.19","0","98","51","N","600","167121","4.752783","48.679178","829035.52","6843545.64","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1400","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","3050"
"BDCTRORO0000000020326786","N004","200","98","51","N","600","167121","4.752783","48.679178","829035.52","6843545.64","0","98","51","N","800","167321","4.755196","48.678342","829215.21","6843456.67","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1400","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","3050"
"BDCTRORO0000000020326786","N004","200","98","51","N","800","167321","4.755196","48.678342","829215.21","6843456.67","0","99","51","N","0","167521","4.757608","48.677505","829394.84","6843367.57","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1400","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","3050"
"BDCTRORO0000000020326786","N004","200","99","51","N","0","167521","4.757608","48.677505","829394.84","6843367.57","0","99","51","N","200","167721","4.760012","48.676669","829573.86","6843278.53","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1400","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","3050"
"BDCTRORO0000000020326786","N004","200","99","51","N","200","167721","4.760012","48.676669","829573.86","6843278.53","0","99","51","N","400","167921","4.762421","48.675839","829753.24","6843190.22","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1400","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","3050"
"BDCTRORO0000000020326786","N004","200","99","51","N","400","167921","4.762421","48.675839","829753.24","6843190.22","0","99","51","N","600","168121","4.764824","48.675001","829932.19","6843101.04","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1400","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","3050"
"BDCTRORO0000000020326786","N004","200","99","51","N","600","168121","4.764824","48.675001","829932.19","6843101.04","0","99","51","N","800","168321","4.767228","48.674165","830111.26","6843012.11","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1400","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","3050"
"BDCTRORO0000000020326786","N004","200","99","51","N","800","168321","4.767228","48.674165","830111.26","6843012.11","0","100","51","N","0","168521","4.769633","48.67333","830290.38","6842923.27","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1400","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","3050"
"BDCTRORO0000000020326786","N004","200","100","51","N","0","168521","4.769633","48.67333","830290.38","6842923.27","0","100","51","N","200","168721","4.772061","48.672486","830471.21","6842833.46","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1400","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","3050"
"BDCTRORO0000000020326786","N004","200","100","51","N","200","168721","4.772061","48.672486","830471.21","6842833.46","0","100","51","N","400","168921","4.774489","48.671642","830652.07","6842743.69","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1400","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","3050"
"BDCTRORO0000000020326786","N004","200","100","51","N","400","168921","4.774489","48.671642","830652.07","6842743.69","0","100","51","N","600","169121","4.776917","48.670797","830832.87","6842653.82","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1400","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","3050"
"BDCTRORO0000000020326786","N004","200","100","51","N","600","169121","4.776917","48.670797","830832.87","6842653.82","0","100","51","N","800","169321","4.779345","48.669955","831013.78","6842564.16","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1400","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","3050"
"BDCTRORO0000000020326786","N004","164","100","51","N","800","169321","4.779345","48.669955","831013.78","6842564.16","0","0","52","N","0","169485","4.781337","48.669263","831162.09","6842490.59","0","D","1","51","Libre","Appartient","Double sens","","Nationale","1148","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","3050"
"BDCTRORO0000000020326786","N004","200","0","52","N","0","169485","4.781337","48.669263","831162.09","6842490.59","0","0","52","N","200","169685","4.783732","48.668441","831340.51","6842403.23","0","D","1","52","Libre","Appartient","Double sens","","Nationale","1400","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","3050"
"BDCTRORO0000000020326786","N004","200","0","52","N","200","169685","4.783732","48.668441","831340.51","6842403.23","0","0","52","N","400","169885","4.786124","48.667615","831518.69","6842315.36","0","D","1","52","Libre","Appartient","Double sens","","Nationale","1400","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","3050"
"BDCTRORO0000000020326786","N004","200","0","52","N","400","169885","4.786124","48.667615","831518.69","6842315.36","0","0","52","N","600","170085","4.788514","48.666786","831696.74","6842227.24","0","D","1","52","Libre","Appartient","Double sens","","Nationale","1400","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","3050"
"BDCTRORO0000000020332634","N004","","","","","","","4.78618","48.66766","831522.7","6842320.5","","","","","","","4.809751","48.659421","833279","6841444.2","","","","","Libre","Appartient","Double sens","","Nationale","","","","","","1960"
"BDCTRORO0000000020326771","N004","","","","","","","4.78618","48.66766","831522.7","6842320.5","","","","","","","4.781636","48.669242","831184.2","6842488.8","","","","","Libre","Appartient","Double sens","","Nationale","","","","","","380"
"BDCTRORO0000000020332634","N004","200","0","52","N","600","170085","4.788514","48.666786","831696.74","6842227.24","0","0","52","N","800","170285","4.790904","48.665957","831874.75","6842139.03","0","D","1","52","Libre","Appartient","Double sens","","Nationale","1400","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","1960"
"BDCTRORO0000000020332634","N004","199","0","52","N","800","170285","4.790904","48.665957","831874.75","6842139.03","0","1","52","N","0","170484","4.793282","48.665132","832051.91","6842051.35","0","D","1","52","Libre","Appartient","Double sens","","Nationale","1393","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","1960"
"BDCTRORO0000000020332634","N004","200","1","52","N","0","170484","4.793282","48.665132","832051.91","6842051.35","0","1","52","N","200","170684","4.795675","48.664299","832230.24","6841962.79","0","D","1","52","Libre","Appartient","Double sens","","Nationale","1400","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","1960"
"BDCTRORO0000000020332634","N004","200","1","52","N","200","170684","4.795675","48.664299","832230.24","6841962.79","0","1","52","N","400","170884","4.798069","48.663467","832408.6","6841874.28","0","D","1","52","Libre","Appartient","Double sens","","Nationale","1400","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","1960"
"BDCTRORO0000000020332634","N004","200","1","52","N","400","170884","4.798069","48.663467","832408.6","6841874.28","0","1","52","N","600","171084","4.800467","48.662639","832587.22","6841786.31","0","D","1","52","Libre","Appartient","Double sens","","Nationale","1400","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","1960"
"BDCTRORO0000000020332634","N004","200","1","52","N","600","171084","4.800467","48.662639","832587.22","6841786.31","0","1","52","N","800","171284","4.802863","48.661809","832765.74","6841698.12","0","D","1","52","Libre","Appartient","Double sens","","Nationale","1400","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","1960"
"BDCTRORO0000000020332634","N004","200","1","52","N","800","171284","4.802863","48.661809","832765.74","6841698.12","0","2","52","N","0","171484","4.805256","48.660976","832944.07","6841609.56","0","D","1","52","Libre","Appartient","Double sens","","Nationale","1400","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","1960"
"BDCTRORO0000000020332634","N004","200","2","52","N","0","171484","4.805256","48.660976","832944.07","6841609.56","0","2","52","N","200","171684","4.807653","48.660147","833122.68","6841521.42","0","D","1","52","Libre","Appartient","Double sens","","Nationale","1400","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","1960"
